,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date
1144,0.467,0.704,7,0.0438,0.0265,0.0,0.557,0.115,71.735,231053,4,iKON,2017-02-01
1145,0.645,0.864,5,0.0495,0.0401,0.0,0.134,0.425,129.958,241320,4,iKON,2016-12-28
1146,0.774,0.612,5,0.0344,0.216,0.0,0.158,0.766,94.016,210773,4,iKON,2016-12-28
1147,0.589,0.91,7,0.107,0.00626,0.0,0.0598,0.726,174.069,230240,4,iKON,2016-12-28
1148,0.675,0.672,0,0.0445,0.209,0.0,0.369,0.683,87.04,216187,4,iKON,2016-12-28
1149,0.562,0.823,6,0.0696,0.478,0.0,0.096,0.458,149.795,233507,4,iKON,2016-12-28
1150,0.682,0.831,0,0.0398,0.00909,0.0,0.091,0.831,128.037,230120,4,iKON,2016-12-28
1151,0.657,0.698,4,0.0447,0.294,0.0,0.176,0.214,99.917,211400,4,iKON,2016-12-28
1152,0.644,0.864,5,0.0508,0.0398,0.0,0.138,0.427,129.979,241320,4,iKON,2016-09-28
1153,0.658,0.7,4,0.0448,0.278,0.0,0.183,0.213,99.934,211400,4,iKON,2016-09-28
1154,0.738,0.977,2,0.0401,0.029,0.0,0.303,0.978,160.061,208200,4,iKON,2016-09-28
1155,0.722,0.865,2,0.155,0.00944,0.0,0.0627,0.133,100.956,186240,4,iKON,2016-09-28
1156,0.672,0.903,5,0.0345,0.000156,0.9,0.0368,0.314,129.985,241120,4,iKON,2016-09-28
1157,0.718,0.527,9,0.0359,0.0272,0.433,0.168,0.226,100.01,211400,4,iKON,2016-09-28
1158,0.746,0.988,7,0.0517,2.65e-05,0.867,0.0391,0.962,160.044,206293,4,iKON,2016-09-28
1159,0.725,0.922,2,0.056,0.000608,0.714,0.0993,0.0374,101.033,188200,4,iKON,2016-09-28
1160,0.397,0.974,7,0.237,0.0417,0.0,0.957,0.439,173.979,234307,4,iKON,2016-06-22
1161,0.512,0.951,1,0.0897,0.204,0.0,0.576,0.333,129.966,253373,4,iKON,2016-06-22
1162,0.568,0.946,2,0.114,0.0677,0.0,0.649,0.161,101.06,195027,4,iKON,2016-06-22
1163,0.52,0.861,1,0.129,0.312,0.0,0.932,0.328,88.136,201827,4,iKON,2016-06-22
1164,0.577,0.989,1,0.371,0.138,0.0,0.741,0.22,160.008,201627,4,iKON,2016-06-22
1165,0.486,0.925,11,0.0676,0.0175,0.0,0.702,0.448,95.008,209213,4,iKON,2016-06-22
1166,0.543,0.809,6,0.0798,0.389,0.0,0.896,0.293,75.006,231147,4,iKON,2016-06-22
1167,0.445,0.798,7,0.0358,0.0944,0.0,0.934,0.234,143.974,239827,4,iKON,2016-06-22
1168,0.541,0.847,9,0.114,0.458,0.0,0.967,0.411,86.988,239307,4,iKON,2016-06-22
1169,0.509,0.935,1,0.0662,0.0479,0.0,0.98,0.243,135.09,240333,4,iKON,2016-06-22
1170,0.482,0.953,8,0.0841,0.0253,0.0,0.814,0.498,106.029,107027,4,iKON,2016-06-22
1171,0.507,0.874,7,0.0441,0.0023,0.0,0.436,0.378,112.007,135973,4,iKON,2016-06-22
1172,0.323,0.879,7,0.151,0.477,0.0,0.95,0.337,191.994,205747,4,iKON,2016-06-22
1173,0.615,0.903,11,0.117,0.271,0.0,0.903,0.394,97.993,253227,4,iKON,2016-06-22
1174,0.608,0.763,5,0.0431,0.119,0.0,0.921,0.482,94.016,214933,4,iKON,2016-06-22
1175,0.607,0.932,9,0.0531,0.176,0.0,0.435,0.768,106.03,196453,4,iKON,2016-06-22
1176,0.587,0.95,0,0.0755,0.103,0.0,0.817,0.653,128.111,231067,4,iKON,2016-06-22
1177,0.356,0.919,1,0.0589,0.0531,0.0,0.346,0.438,135.179,222480,4,iKON,2016-06-22
1178,0.505,0.726,1,0.0673,0.382,0.0,0.851,0.178,85.262,207107,4,iKON,2016-06-22
1179,0.553,0.826,0,0.171,0.771,0.0,0.864,0.295,95.074,258187,4,iKON,2016-06-22
1180,0.634,0.903,0,0.0591,0.331,0.0,0.961,0.61,94.986,244333,4,iKON,2016-06-22
1181,0.511,0.956,5,0.0855,0.152,0.0,0.902,0.351,130.086,246387,4,iKON,2016-06-22
1182,0.511,0.916,11,0.0632,0.0037,0.0,0.943,0.642,95.0,209773,4,iKON,2016-06-22
1183,0.298,0.898,11,0.285,0.345,0.0,0.943,0.354,196.203,257573,4,iKON,2016-06-22
1184,0.505,0.963,0,0.102,0.188,0.0,0.971,0.527,128.01,239533,4,iKON,2016-06-22
1185,0.499,0.973,7,0.317,0.0903,0.0,0.614,0.467,174.09,228393,4,iKON,2016-06-10
1186,0.622,0.951,5,0.0943,0.158,0.0,0.935,0.393,129.959,241506,4,iKON,2016-06-10
1187,0.6,0.956,2,0.166,0.0077,0.0,0.792,0.134,101.0,195993,4,iKON,2016-06-10
1188,0.589,0.885,1,0.329,0.248,0.0,0.411,0.198,88.075,201372,4,iKON,2016-06-10
1189,0.675,0.996,11,0.453,0.171,1.11e-06,0.375,0.243,159.984,201202,4,iKON,2016-06-10
1190,0.662,0.867,11,0.0523,0.00808,0.0,0.619,0.522,94.991,208066,4,iKON,2016-06-10
1191,0.629,0.869,6,0.11,0.426,0.0,0.429,0.373,75.006,229292,4,iKON,2016-06-10
1192,0.443,0.797,7,0.0537,0.0512,0.0,0.671,0.312,71.841,227083,4,iKON,2016-06-10
1193,0.607,0.786,0,0.175,0.345,0.0,0.949,0.613,86.998,216127,4,iKON,2016-06-10
1194,0.651,0.75,7,0.0496,0.587,0.0,0.842,0.372,95.862,205403,4,iKON,2016-06-10
1195,0.685,0.931,11,0.284,0.323,0.0,0.639,0.626,97.906,229319,4,iKON,2016-06-10
1196,0.707,0.761,5,0.0659,0.205,0.0,0.954,0.589,93.997,213571,4,iKON,2016-06-10
1197,0.692,0.921,1,0.0992,0.43,0.0,0.892,0.735,106.07,200064,4,iKON,2016-06-10
1198,0.672,0.924,0,0.137,0.211,0.0,0.924,0.721,128.012,230101,4,iKON,2016-06-10
1199,0.423,0.942,1,0.0972,0.0959,0.0,0.551,0.61,135.121,236049,4,iKON,2016-06-10
1200,0.558,0.816,6,0.307,0.23,0.0,0.788,0.277,85.211,202727,4,iKON,2016-06-10
1201,0.654,0.868,0,0.0996,0.758,0.0,0.881,0.569,95.047,215281,4,iKON,2016-06-10
1202,0.692,0.882,4,0.0939,0.554,0.0,0.941,0.748,94.951,232356,4,iKON,2016-06-10
1203,0.498,0.973,7,0.319,0.0882,0.0,0.625,0.481,174.079,228393,4,iKON,2016-05-04
1204,0.621,0.951,5,0.095,0.154,0.0,0.931,0.379,129.958,241506,4,iKON,2016-05-04
1205,0.603,0.954,2,0.165,0.00781,0.0,0.793,0.143,101.024,195993,4,iKON,2016-05-04
1206,0.625,0.885,1,0.317,0.247,0.0,0.411,0.203,88.163,201372,4,iKON,2016-05-04
1207,0.67,0.996,1,0.452,0.172,1.33e-06,0.367,0.234,159.982,201202,4,iKON,2016-05-04
1208,0.655,0.866,11,0.0538,0.00871,0.0,0.746,0.556,95.044,208066,4,iKON,2016-05-04
1209,0.496,0.868,6,0.177,0.449,0.0,0.382,0.365,74.767,229292,4,iKON,2016-05-04
1210,0.474,0.795,7,0.0489,0.0536,0.0,0.672,0.329,71.687,227083,4,iKON,2016-05-04
1211,0.632,0.788,0,0.123,0.344,0.0,0.949,0.61,86.864,216127,4,iKON,2016-05-04
1212,0.652,0.755,7,0.0498,0.588,0.0,0.843,0.349,96.045,205403,4,iKON,2016-05-04
1213,0.688,0.93,11,0.282,0.329,0.0,0.642,0.622,97.905,229319,4,iKON,2016-05-04
1214,0.708,0.759,5,0.0633,0.217,0.0,0.954,0.601,93.998,213571,4,iKON,2016-05-04
1215,0.69,0.922,1,0.0991,0.423,0.0,0.891,0.716,106.071,200064,4,iKON,2016-05-04
1216,0.673,0.922,0,0.131,0.211,0.0,0.921,0.727,128.036,230101,4,iKON,2016-05-04
1217,0.424,0.94,1,0.0975,0.0988,0.0,0.523,0.626,135.105,236049,4,iKON,2016-05-04
1218,0.519,0.812,6,0.322,0.214,0.0,0.789,0.265,85.568,202727,4,iKON,2016-05-04
1219,0.658,0.869,0,0.215,0.764,0.0,0.884,0.524,95.014,215281,4,iKON,2016-05-04
1220,0.692,0.887,4,0.0972,0.547,0.0,0.941,0.734,94.955,232356,4,iKON,2016-05-04
1221,0.643,0.874,5,0.0543,0.0358,0.0,0.0445,0.431,129.986,243600,4,iKON,2016-03-30
1222,0.681,0.835,0,0.0399,0.0094,0.0,0.0934,0.846,128.022,230120,4,iKON,2016-03-30
1223,0.717,0.872,8,0.119,0.138,0.0,0.134,0.72,97.868,230280,4,iKON,2016-03-30
1224,0.687,0.834,7,0.0791,0.0681,0.0,0.335,0.781,164.066,229120,4,iKON,2016-03-30
1225,0.669,0.937,9,0.0744,0.0301,0.0,0.15,0.672,95.015,208133,4,iKON,2016-03-30
1226,0.588,0.797,6,0.0629,0.45,0.0,0.105,0.425,149.9,233213,4,iKON,2016-03-30
1227,0.661,0.652,0,0.0392,0.157,0.0,0.287,0.704,87.054,217320,4,iKON,2016-03-30
1228,0.75,0.606,5,0.0369,0.183,0.0,0.189,0.724,94.004,212800,4,iKON,2016-03-30
1229,0.763,0.723,9,0.052,0.0412,0.0,0.0798,0.93,106.081,193733,4,iKON,2016-03-30
1230,0.703,0.632,4,0.126,0.234,0.0,0.248,0.924,94.228,213893,4,iKON,2016-03-30
1231,0.591,0.91,7,0.106,0.00626,0.0,0.06,0.722,174.077,230240,4,iKON,2016-03-30
1232,0.648,0.814,7,0.0397,0.199,0.0,0.0991,0.294,95.963,204640,4,iKON,2016-03-30
1233,0.658,0.618,1,0.069,0.059,0.0,0.105,0.271,84.842,193920,4,iKON,2016-03-30
1234,0.443,0.891,1,0.0485,0.0139,0.0,0.247,0.585,134.875,221427,4,iKON,2016-03-30
1235,0.532,0.78,7,0.034,0.00821,0.0,0.195,0.292,144.027,228827,4,iKON,2016-03-30
1236,0.674,0.772,2,0.0995,0.0904,0.0,0.106,0.384,100.962,190013,4,iKON,2016-03-30
1237,0.72,0.68,0,0.0555,0.533,0.0,0.0987,0.594,94.971,209720,4,iKON,2016-03-30
1238,0.39,0.555,5,0.0383,0.32,0.0,0.0749,0.604,76.945,221293,4,iKON,2016-03-30
1239,0.73,0.878,5,0.094,0.101,0.0,0.0477,0.432,129.956,243600,4,iKON,2016-03-30
1240,0.718,0.806,0,0.059,0.0282,0.0,0.084,0.798,127.977,230120,4,iKON,2016-03-30
1241,0.744,0.841,8,0.135,0.174,0.0,0.099,0.775,97.948,230280,4,iKON,2016-03-30
1242,0.766,0.843,7,0.0986,0.119,0.0,0.344,0.571,81.993,229120,4,iKON,2016-03-30
1243,0.665,0.932,9,0.0754,0.0238,0.0,0.202,0.685,95.018,208133,4,iKON,2016-03-30
1244,0.554,0.78,6,0.116,0.27,0.0,0.141,0.354,74.555,233213,4,iKON,2016-03-30
1245,0.679,0.682,0,0.0738,0.227,0.0,0.29,0.551,87.02,217320,4,iKON,2016-03-30
1246,0.79,0.554,5,0.0398,0.199,0.0,0.107,0.697,93.989,212800,4,iKON,2016-03-30
1247,0.781,0.78,4,0.0602,0.118,0.0,0.0904,0.887,105.967,193733,4,iKON,2016-03-30
1248,0.792,0.645,4,0.0929,0.279,0.0,0.223,0.909,95.045,213893,4,iKON,2016-03-30
1249,0.609,0.946,7,0.18,0.0156,0.0,0.0561,0.479,174.034,230240,4,iKON,2016-03-30
1250,0.682,0.763,7,0.046,0.294,0.0,0.117,0.259,95.962,204640,4,iKON,2016-03-30
1251,0.679,0.723,1,0.137,0.178,0.0,0.0888,0.329,84.921,193920,4,iKON,2016-03-30
1252,0.474,0.872,1,0.063,0.0432,0.0,0.296,0.742,134.182,221427,4,iKON,2016-03-30
1253,0.536,0.834,7,0.0409,0.0355,0.0,0.155,0.219,143.964,228827,4,iKON,2016-03-30
1254,0.632,0.757,2,0.101,0.0835,0.0,0.107,0.319,101.058,190013,4,iKON,2016-03-30
1255,0.7,0.722,0,0.0456,0.541,0.0,0.0994,0.608,94.993,209720,4,iKON,2016-03-30
1256,0.399,0.547,8,0.0405,0.319,0.0,0.0745,0.577,77.082,221293,4,iKON,2016-03-30
1257,0.783,0.696,4,0.115,0.238,0.0,0.274,0.868,94.99,213333,4,iKON,2016-01-13
1258,0.724,0.853,7,0.0568,0.0856,0.0,0.338,0.827,81.963,226973,4,iKON,2016-01-13
1259,0.773,0.613,5,0.0344,0.214,0.0,0.16,0.785,94.03,210773,4,iKON,2016-01-13
1260,0.774,0.732,9,0.0594,0.0745,0.0,0.0814,0.927,106.086,192027,4,iKON,2016-01-13
1261,0.674,0.673,0,0.0445,0.212,0.0,0.362,0.683,87.036,216187,4,iKON,2016-01-13
1262,0.64,0.851,7,0.04,0.345,0.0,0.131,0.307,95.996,204907,4,iKON,2016-01-13
1263,0.574,0.824,6,0.0688,0.479,0.0,0.0962,0.461,149.937,233507,4,iKON,2016-01-13
1264,0.723,0.796,8,0.0818,0.000833,0.0,0.322,0.56,95.002,206227,4,iKON,2016-01-13
1265,0.614,0.654,6,0.0782,0.133,0.0,0.1,0.296,84.756,192933,4,iKON,2016-01-13
1266,0.443,0.901,1,0.0518,0.0287,0.0,0.309,0.585,135.529,221040,4,iKON,2016-01-13
1267,0.539,0.808,7,0.0329,0.0349,0.0,0.197,0.3,144.061,228827,4,iKON,2016-01-13
1268,0.664,0.824,2,0.144,0.13,0.0,0.132,0.338,100.984,190240,4,iKON,2016-01-13
1269,0.727,0.709,0,0.059,0.639,0.0,0.117,0.646,94.999,211533,4,iKON,2016-01-13
1270,0.798,0.67,4,0.0774,0.251,0.0,0.252,0.896,95.043,213320,4,iKON,2016-01-13
1271,0.765,0.827,7,0.0875,0.136,0.0,0.331,0.635,81.988,226973,4,iKON,2016-01-13
1272,0.794,0.548,5,0.0386,0.178,0.0,0.107,0.707,93.958,210760,4,iKON,2016-01-13
1273,0.783,0.781,1,0.063,0.132,0.0,0.093,0.874,105.983,192120,4,iKON,2016-01-13
1274,0.678,0.682,0,0.089,0.224,0.0,0.388,0.56,87.001,216120,4,iKON,2016-01-13
1275,0.517,0.771,7,0.122,0.317,0.0,0.0872,0.344,191.8,204853,4,iKON,2016-01-13
1276,0.672,0.782,6,0.083,0.265,0.0,0.113,0.35,74.999,232640,4,iKON,2016-01-13
1277,0.692,0.713,1,0.131,0.177,0.0,0.0788,0.32,84.985,192680,4,iKON,2016-01-13
1278,0.491,0.88,1,0.0608,0.044,0.0,0.307,0.753,133.618,221320,4,iKON,2016-01-13
1279,0.544,0.83,7,0.0404,0.0368,0.0,0.15,0.172,143.8,228640,4,iKON,2016-01-13
1280,0.652,0.791,2,0.149,0.0958,0.0,0.179,0.341,101.023,190200,4,iKON,2016-01-13
1281,0.705,0.717,0,0.0499,0.558,0.0,0.109,0.704,95.016,211120,4,iKON,2016-01-13
1282,0.731,0.876,5,0.0842,0.0967,0.0,0.0502,0.418,129.973,241701,4,iKON,2015-12-26
1283,0.718,0.801,0,0.0559,0.0255,0.0,0.0879,0.78,127.99,228992,4,iKON,2015-12-26
1284,0.753,0.842,8,0.134,0.184,0.0,0.109,0.746,97.956,228369,4,iKON,2015-12-26
1285,0.764,0.818,7,0.0882,0.122,0.0,0.331,0.618,81.989,226997,4,iKON,2015-12-26
1286,0.722,0.794,8,0.0981,0.00074,0.0,0.327,0.532,95.011,205229,4,iKON,2015-12-26
1287,0.615,0.772,6,0.0874,0.276,0.0,0.117,0.329,150.076,231567,4,iKON,2015-12-26
1288,0.666,0.68,0,0.121,0.237,0.0,0.407,0.559,87.116,216043,4,iKON,2015-12-26
1289,0.792,0.55,1,0.0385,0.199,0.0,0.316,0.699,93.961,210903,4,iKON,2015-12-26
1290,0.784,0.77,1,0.0637,0.113,0.0,0.0943,0.895,105.986,192107,4,iKON,2015-12-26
1291,0.798,0.671,4,0.0775,0.248,0.0,0.25,0.897,95.021,213400,4,iKON,2015-12-26
1292,0.699,0.939,7,0.128,0.0177,0.0,0.076,0.487,86.973,229243,4,iKON,2015-12-26
1293,0.729,0.878,1,0.085,0.108,0.0,0.049,0.438,129.96,241763,4,iKON,2015-12-24
1294,0.718,0.794,0,0.0553,0.0256,0.0,0.0975,0.802,127.993,229068,4,iKON,2015-12-24
1295,0.759,0.836,8,0.121,0.185,0.0,0.0964,0.728,97.924,228441,4,iKON,2015-12-24
1296,0.764,0.819,2,0.114,0.127,0.0,0.332,0.603,81.975,227056,4,iKON,2015-12-24
1297,0.723,0.782,8,0.0791,0.000838,0.0,0.329,0.557,95.001,205296,4,iKON,2015-12-24
1298,0.665,0.771,6,0.0791,0.247,0.0,0.112,0.331,75.003,231628,4,iKON,2015-12-24
1299,0.677,0.673,0,0.0879,0.247,0.0,0.35,0.536,87.009,216111,4,iKON,2015-12-24
1300,0.793,0.541,1,0.0396,0.191,0.0,0.0931,0.709,93.983,210939,4,iKON,2015-12-24
1301,0.784,0.776,4,0.0599,0.118,0.0,0.0943,0.897,105.976,192183,4,iKON,2015-12-24
1302,0.793,0.667,4,0.102,0.268,0.0,0.231,0.879,94.987,213473,4,iKON,2015-12-24
1303,0.604,0.939,7,0.187,0.015,0.0,0.0498,0.507,174.032,229303,4,iKON,2015-12-24
1304,0.616,0.773,6,0.0869,0.282,0.0,0.117,0.337,150.092,231567,4,iKON,2015-11-20
1305,0.72,0.791,8,0.101,0.000767,0.0,0.328,0.543,95.007,205229,4,iKON,2015-11-20
1306,0.797,0.671,7,0.0813,0.249,0.0,0.252,0.894,95.02,213400,4,iKON,2015-11-20
1307,0.764,0.819,7,0.0892,0.124,0.0,0.33,0.617,81.992,226997,4,iKON,2015-11-20
1308,0.794,0.55,1,0.0376,0.195,0.0,0.168,0.708,93.951,210903,4,iKON,2015-11-20
1309,0.784,0.77,1,0.0633,0.112,0.0,0.0922,0.893,105.98,192107,4,iKON,2015-11-20
1310,0.664,0.682,0,0.105,0.239,0.0,0.411,0.526,87.084,216043,4,iKON,2015-11-20
1311,0.491,0.768,7,0.156,0.291,0.0,0.0989,0.279,192.053,202763,4,iKON,2015-11-20
1312,0.519,0.857,4,0.0687,0.0566,0.0,0.435,0.653,158.171,239104,4,iKON,2018-10-01
1313,0.625,0.731,0,0.0365,0.183,0.0,0.33,0.616,129.915,201291,4,iKON,2018-10-01
1314,0.621,0.541,1,0.0437,0.226,0.0,0.115,0.417,133.483,210575,4,iKON,2018-10-01
1315,0.735,0.663,2,0.0567,0.56,0.0,0.0545,0.658,119.926,213129,3,iKON,2018-10-01
1316,0.579,0.852,4,0.0521,0.0607,0.0,0.41,0.64,79.01,239104,4,iKON,2018-10-01
1317,0.625,0.735,7,0.0366,0.185,0.0,0.318,0.625,129.959,201291,4,iKON,2018-10-01
1318,0.5,0.54,1,0.0564,0.219,0.0,0.109,0.425,65.321,210575,4,iKON,2018-10-01
1319,0.735,0.66,2,0.057,0.585,0.0,0.0544,0.673,119.908,213129,3,iKON,2018-10-01
1320,0.76,0.676,9,0.0664,0.45,0.0,0.202,0.542,127.985,193734,4,iKON,2018-08-02
1321,0.444,0.897,0,0.0655,0.0195,0.0,0.351,0.82,172.917,201941,4,iKON,2018-08-02
1322,0.816,0.79,8,0.0467,0.239,0.0,0.171,0.891,115.02,212157,4,iKON,2018-08-02
1323,0.771,0.87,2,0.0414,0.0794,0.0,0.643,0.911,122.958,226156,4,iKON,2018-08-02
1324,0.632,0.492,11,0.05,0.586,0.0,0.154,0.287,86.075,201207,4,iKON,2018-08-02
1325,0.76,0.672,9,0.0732,0.465,0.0,0.205,0.505,127.986,193734,4,iKON,2018-08-02
1326,0.449,0.897,0,0.0712,0.0207,0.0,0.347,0.793,173.04,201941,4,iKON,2018-08-02
1327,0.818,0.785,8,0.0483,0.221,0.0,0.169,0.878,114.981,212157,4,iKON,2018-08-02
1328,0.771,0.873,2,0.0419,0.081,0.0,0.648,0.933,122.949,226156,4,iKON,2018-08-02
1329,0.623,0.498,11,0.0493,0.593,0.0,0.154,0.278,86.15,201207,4,iKON,2018-08-02
1330,0.789,0.697,7,0.0307,0.384,0.0,0.328,0.626,118.013,209648,4,iKON,2018-06-01
1331,0.754,0.75,0,0.0318,0.339,0.0,0.344,0.69,130.051,197214,4,iKON,2018-03-08
1332,0.753,0.744,0,0.0319,0.338,0.0,0.343,0.691,130.047,197214,4,iKON,2018-03-05
1333,0.783,0.94,2,0.0705,0.0704,0.0,0.0998,0.528,125.0,219225,4,iKON,2017-05-24
1334,0.718,0.833,6,0.0553,0.0269,0.0,0.483,0.711,129.975,214585,4,iKON,2017-05-24
1335,0.814,0.849,7,0.0391,0.00438,0.832,0.0752,0.606,124.965,219225,4,iKON,2017-05-24
1336,0.666,0.739,1,0.0317,0.000164,0.873,0.38,0.526,129.977,214585,4,iKON,2017-05-24
1337,0.781,0.94,2,0.067,0.069,0.0,0.0992,0.537,125.009,219225,4,iKON,2017-05-22
1338,0.716,0.83,6,0.0564,0.027,0.0,0.469,0.695,129.97,214585,4,iKON,2017-05-22
1339,0.607,0.713,4,0.0834,0.378,0.0,0.185,0.245,99.901,211144,4,iKON,2016-05-31
1340,0.722,0.485,4,0.0313,0.0456,0.334,0.185,0.317,100.001,211144,4,iKON,2016-05-31
1341,0.645,0.746,6,0.0658,0.393,0.0,0.17,0.235,99.912,211200,4,iKON,2016-05-30
1342,0.721,0.84,2,0.0575,0.102,0.0,0.34,0.855,81.968,226960,4,iKON,2015-10-28
1343,0.761,0.625,1,0.0348,0.192,0.0,0.23,0.779,94.005,210733,4,iKON,2015-10-28
1344,0.674,0.665,9,0.0529,0.189,0.0,0.311,0.681,87.038,218640,4,iKON,2015-10-28
1345,0.816,0.641,7,0.055,0.00479,0.51,0.334,0.568,164.042,227000,4,iKON,2015-10-28
1346,0.773,0.531,1,0.0409,0.0289,0.889,0.08,0.453,94.043,210760,4,iKON,2015-10-28
1347,0.703,0.506,0,0.0366,0.00794,0.927,0.337,0.468,86.968,217493,4,iKON,2015-10-28
1348,0.797,0.67,4,0.079,0.252,0.0,0.252,0.89,95.022,213400,4,iKON,2015-10-07
1349,0.764,0.818,7,0.088,0.124,0.0,0.331,0.617,81.99,226997,4,iKON,2015-10-07
1350,0.789,0.55,1,0.0386,0.196,0.0,0.175,0.716,93.986,210903,4,iKON,2015-10-07
1351,0.784,0.767,1,0.0631,0.111,0.0,0.0921,0.892,105.979,192107,4,iKON,2015-10-07
1352,0.665,0.684,0,0.103,0.239,0.0,0.411,0.549,87.111,216043,4,iKON,2015-10-07
1353,0.49,0.77,7,0.16,0.297,0.0,0.11,0.28,191.965,202763,4,iKON,2015-10-07
1354,0.797,0.676,4,0.0998,0.248,0.0,0.222,0.891,95.017,213473,4,iKON,2015-10-01
1355,0.762,0.819,7,0.0897,0.129,0.0,0.334,0.606,81.981,227030,4,iKON,2015-10-01
1356,0.791,0.542,5,0.0388,0.223,0.0,0.112,0.71,93.98,210965,4,iKON,2015-10-01
1357,0.781,0.776,1,0.062,0.119,0.0,0.0949,0.879,105.982,192183,4,iKON,2015-10-01
1358,0.677,0.684,0,0.0746,0.217,0.0,0.355,0.565,86.997,216111,4,iKON,2015-10-01
1359,0.679,0.734,7,0.041,0.315,0.0,0.0866,0.295,95.922,202815,4,iKON,2015-10-01
1360,0.687,0.859,6,0.103,0.0858,0.0,0.342,0.43,129.87,196062,4,iKON,2015-01-07
1361,0.713,0.868,11,0.122,0.017,3.65e-05,0.35,0.472,125.991,224925,4,iKON,2015-01-07
1362,0.582,0.728,0,0.183,0.0365,0.0,0.406,0.357,75.022,233934,4,iKON,2015-01-07
1363,0.647,0.829,8,0.153,0.0685,0.0,0.446,0.382,130.002,234367,4,iKON,2015-01-07
1364,0.631,0.857,11,0.151,0.0585,0.0,0.576,0.382,128.015,215649,4,iKON,2015-01-07
1365,0.551,0.478,4,0.123,0.546,0.0,0.627,0.478,128.176,241608,4,iKON,2015-01-07
1366,0.653,0.72,8,0.0866,0.158,0.0,0.49,0.499,128.007,203236,4,iKON,2015-01-07
1367,0.606,0.959,11,0.117,0.0774,0.0,0.872,0.372,128.1,235135,4,iKON,2015-01-07
1368,0.7,0.895,1,0.104,0.14,0.0,0.419,0.535,128.074,232265,4,iKON,2015-01-07
1369,0.518,0.802,6,0.134,0.0427,0.0,0.252,0.433,155.935,227427,4,iKON,2015-01-07
1370,0.499,0.617,3,0.0438,0.541,0.0,0.41,0.469,125.964,281415,4,iKON,2015-01-07
1371,0.543,0.708,7,0.0522,0.145,1.57e-05,0.942,0.181,124.921,252319,4,iKON,2015-01-07
1372,0.243,0.834,9,0.192,0.1,0.0,0.61,0.523,74.807,235068,4,iKON,2015-01-07
1373,0.556,0.925,2,0.128,0.0302,0.0,0.519,0.297,129.927,242042,4,iKON,2015-01-07
1374,0.4,0.766,1,0.0675,0.0222,0.0,0.391,0.383,132.414,230330,4,iKON,2015-01-07
1375,0.567,0.733,1,0.285,0.304,0.0,0.921,0.259,85.33,210577,4,iKON,2015-01-07
1376,0.494,0.841,9,0.169,0.0174,0.000433,0.858,0.214,140.013,306673,4,iKON,2015-01-07
1377,0.577,0.934,1,0.168,0.0362,0.0,0.742,0.294,131.971,234267,4,iKON,2015-01-07
1378,0.528,0.908,7,0.17,0.044,1.51e-05,0.899,0.254,155.968,242109,4,iKON,2015-01-07
1379,0.614,0.754,2,0.105,0.0261,0.0,0.378,0.342,127.962,298031,4,iKON,2015-01-07
1380,0.53,0.83,11,0.0752,0.0265,0.0,0.459,0.448,141.046,226927,4,iKON,2015-01-07
1381,0.771,0.779,5,0.087,0.222,0.0,0.373,0.718,115.98,219252,4,iKON,2015-01-07
1382,0.632,0.421,4,0.0421,0.583,0.0,0.462,0.39,124.948,255122,4,iKON,2015-01-07
1383,0.47,0.566,5,0.0689,0.25,0.0,0.891,0.454,181.741,219486,3,iKON,2015-01-07
1384,0.71,0.781,0,0.158,0.601,0.0,0.394,0.483,112.994,150851,4,iKON,2015-01-07
1385,0.683,0.858,1,0.106,0.0713,0.0,0.339,0.331,128.086,220253,4,iKON,2015-01-07
1386,0.44,0.933,9,0.465,0.348,0.0,0.431,0.199,97.934,341975,4,iKON,2015-01-07
1387,0.583,0.822,5,0.0429,0.0462,0.0,0.945,0.367,125.016,192058,4,iKON,2015-01-07
1388,0.694,0.808,0,0.0777,0.0281,0.000185,0.419,0.313,128.017,239439,4,iKON,2015-01-07
1389,0.636,0.775,1,0.0484,0.00369,7e-06,0.49,0.505,127.961,248448,4,iKON,2015-01-07
1390,0.682,0.835,11,0.0915,0.0278,0.0,0.373,0.516,129.991,222722,4,iKON,2015-01-07
1391,0.523,0.86,3,0.0943,0.149,0.0,0.934,0.348,129.938,222089,4,iKON,2015-01-07
1392,0.538,0.716,3,0.0547,0.391,0.0,0.86,0.389,125.031,223256,4,iKON,2015-01-07
1393,0.599,0.759,6,0.0468,0.00154,1.25e-06,0.41,0.538,127.966,218351,4,iKON,2015-01-07
1394,0.567,0.942,11,0.145,0.0427,0.0,0.14,0.453,132.057,223190,4,iKON,2015-01-07
1395,0.555,0.911,2,0.0715,0.0106,0.0,0.307,0.326,129.882,234735,4,iKON,2015-01-07
